time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa);RPM(1/min);FPM(%);FPM_STAT;FRP_ABS(kPa);FRP_V(V);FRT(°C);FRT_V(V);FUELMON_RDY;F_PCV(%);F_VCV(%);F_VCV_CUR(A);F_VCV_FLT
74528;On;48.00;Off;153336.0;155740.0;152340.0;Not Low;493.5;765.0;2.50;On;153140.0;152310.0;1733;40.48;No Fault;152810.0;2.18;46;1.51;Yes;59.22;40.00;1.34;No Fault
74572;On;48.00;Off;153160.0;155740.0;152340.0;Not Low;493.0;765.0;2.51;On;153020.0;152310.0;1734;40.48;No Fault;152760.0;2.18;46;1.51;Yes;58.82;40.00;1.34;No Fault
74617;On;48.00;Off;152984.0;155740.0;152340.0;Not Low;493.0;765.0;2.51;On;152900.0;152300.0;1734;40.48;No Fault;152700.0;2.18;46;1.51;Yes;58.43;40.78;1.34;No Fault
74662;On;48.00;Off;152808.0;155740.0;152340.0;Not Low;492.5;765.0;2.51;On;152790.0;152290.0;1735;40.48;No Fault;152650.0;2.18;46;1.51;Yes;58.04;41.18;1.37;No Fault
74708;On;48.00;Off;152632.0;155740.0;152340.0;Not Low;492.0;765.0;2.51;On;152670.0;152290.0;1735;40.48;No Fault;152590.0;2.18;46;1.51;Yes;58.04;41.96;1.40;No Fault
74738;On;48.00;Off;152456.0;155740.0;152340.0;Not Low;492.0;765.0;2.51;On;152560.0;152280.0;1736;40.48;No Fault;152540.0;2.18;46;1.51;Yes;57.65;42.75;1.43;No Fault
74768;On;48.00;Off;152280.0;155740.0;152340.0;Not Low;491.5;765.0;2.52;On;152440.0;152280.0;1736;40.48;No Fault;152480.0;2.18;46;1.51;Yes;57.25;43.53;1.45;No Fault
74798;On;48.00;Off;150104.0;151890.0;152200.0;Not Low;491.0;765.0;2.52;On;152330.0;152270.0;1737;40.48;No Fault;152430.0;2.17;46;1.51;Yes;56.86;43.92;1.48;No Fault
74842;On;48.00;Off;147920.0;151890.0;152200.0;Not Low;491.0;765.0;2.52;On;152210.0;152270.0;1737;40.48;No Fault;152380.0;2.17;46;1.51;Yes;56.47;44.71;1.51;No Fault
74888;On;48.00;Off;145744.0;151890.0;152200.0;Not Low;490.5;765.0;2.52;On;152100.0;152260.0;1738;40.48;No Fault;152320.0;2.17;46;1.51;Yes;56.08;45.49;1.54;No Fault
74917;On;48.00;Off;143560.0;151890.0;152200.0;Not Low;491.0;765.0;2.52;On;151980.0;152260.0;1738;40.48;No Fault;152270.0;2.17;46;1.51;Yes;55.69;46.27;1.57;No Fault
74962;On;48.00;Off;141384.0;151890.0;152200.0;Not Low;491.5;765.0;2.53;On;151870.0;152250.0;1739;40.48;No Fault;152210.0;2.17;46;1.51;Yes;55.29;46.67;1.60;No Fault
75008;On;48.00;Off;139200.0;151890.0;152200.0;Not Low;492.0;765.0;2.53;On;151750.0;152250.0;1740;40.48;No Fault;152160.0;2.17;46;1.51;Yes;55.29;47.45;1.62;No Fault
75037;On;48.00;Off;137024.0;151890.0;152200.0;Not Low;492.5;765.0;2.52;On;148700.0;152240.0;1740;40.48;No Fault;152110.0;2.17;46;1.51;Yes;54.90;48.24;1.66;No Fault
75068;On;48.00;Off;134840.0;151890.0;152200.0;Not Low;493.0;765.0;2.52;On;145650.0;149150.0;1740;40.48;No Fault;152050.0;2.17;46;1.51;Yes;54.51;48.63;1.68;No Fault
75098;On;48.00;Off;132664.0;151890.0;152200.0;Not Low;493.5;765.0;2.52;On;142590.0;146070.0;1740;40.48;No Fault;152000.0;2.17;46;1.51;Yes;54.12;49.41;1.71;No Fault
75127;On;48.00;Off;130480.0;151890.0;152200.0;Not Low;494.0;765.0;2.52;On;139540.0;142980.0;1739;40.48;No Fault;151940.0;2.17;46;1.51;Yes;53.73;50.20;1.74;No Fault
75172;On;48.00;Off;128304.0;151890.0;152200.0;Not Low;494.5;765.0;2.52;On;136490.0;139890.0;1739;40.48;No Fault;151890.0;2.17;46;1.51;Yes;53.33;50.98;1.77;No Fault
75217;On;48.00;Off;126120.0;151890.0;152200.0;Not Low;495.0;765.0;2.52;On;133440.0;136810.0;1738;40.48;No Fault;148900.0;2.17;46;1.51;Yes;52.94;51.37;1.80;No Fault
75262;On;48.00;Off;123944.0;151890.0;152200.0;Not Low;495.5;765.0;2.52;On;130390.0;133720.0;1738;40.47;No Fault;145920.0;2.13;46;1.51;Yes;52.94;52.16;1.82;No Fault
75308;On;48.00;Off;121760.0;151890.0;152200.0;Not Low;496.0;765.0;2.52;On;127340.0;130630.0;1737;40.47;No Fault;142930.0;2.10;46;1.51;Yes;52.55;52.94;1.86;No Fault
75337;On;48.00;Off;119584.0;151890.0;152200.0;Not Low;496.5;765.0;2.52;On;124280.0;127550.0;1736;40.47;No Fault;139950.0;2.06;46;1.51;Yes;52.16;53.73;1.88;No Fault
75369;On;48.00;Off;117400.0;151890.0;152200.0;Not Low;497.0;765.0;2.52;On;121230.0;124460.0;1736;40.47;No Fault;136960.0;2.02;46;1.51;Yes;51.76;54.12;1.91;No Fault
75397;On;48.00;Off;115224.0;151890.0;152200.0;Not Low;497.5;765.0;2.52;On;118180.0;121370.0;1735;40.47;No Fault;133970.0;1.98;46;1.51;Yes;51.37;54.90;1.94;No Fault
75427;On;48.00;Off;113040.0;151890.0;152200.0;Not Low;498.0;765.0;2.52;On;115130.0;118280.0;1734;40.47;No Fault;130990.0;1.95;46;1.51;Yes;51.37;54.51;1.97;No Fault
75472;On;48.00;Off;110864.0;151890.0;152200.0;Not Low;498.5;765.0;2.52;On;112080.0;115200.0;1734;40.47;No Fault;128000.0;1.91;46;1.51;Yes;50.98;54.12;1.95;No Fault
75517;On;48.00;Off;108680.0;151890.0;152200.0;Not Low;499.0;765.0;2.52;On;109020.0;112110.0;1734;40.47;No Fault;125020.0;1.87;46;1.51;Yes;50.59;53.73;1.93;No Fault
75562;On;48.00;Off;106504.0;151890.0;152200.0;Not Low;499.5;765.0;2.52;On;105970.0;109020.0;1733;40.47;No Fault;122030.0;1.84;46;1.51;Yes;50.20;52.94;1.91;No Fault
75608;On;48.00;Off;104320.0;151890.0;152200.0;Not Low;500.0;765.0;2.52;On;102920.0;105940.0;1732;40.47;No Fault;119040.0;1.80;46;1.51;Yes;50.20;52.55;1.89;No Fault
75637;On;48.00;Off;103344.0;101330.0;83810.0;Not Low;500.5;765.0;2.52;On;99870.0;102850.0;1732;40.47;No Fault;116060.0;1.76;46;1.51;Yes;49.80;52.16;1.87;No Fault
75682;On;48.00;Off;102360.0;101330.0;83810.0;Not Low;501.0;765.0;2.52;On;96820.0;99760.0;1731;40.47;No Fault;113070.0;1.73;46;1.51;Yes;49.41;51.76;1.85;No Fault
75727;On;48.00;Off;101384.0;101330.0;83810.0;Not Low;501.5;765.0;2.52;On;93770.0;96680.0;1730;40.47;No Fault;110090.0;1.69;46;1.51;Yes;49.02;51.37;1.83;No Fault
75772;On;48.00;Off;100400.0;101330.0;83810.0;Not Low;501.5;765.0;2.52;On;90710.0;93590.0;1730;40.47;No Fault;107100.0;1.65;46;1.51;Yes;49.02;50.98;1.81;No Fault
75817;On;48.00;Off;99424.0;101330.0;83810.0;Not Low;501.5;765.0;2.52;On;87660.0;90500.0;1729;40.47;No Fault;104120.0;1.61;46;1.51;Yes;48.63;50.59;1.79;No Fault
75862;On;48.00;Off;98448.0;101330.0;83810.0;Not Low;501.0;765.0;2.51;On;84610.0;87420.0;1729;40.47;No Fault;101130.0;1.58;46;1.51;Yes;48.24;50.20;1.77;No Fault
75908;On;48.00;Off;97464.0;101330.0;83810.0;Not Low;501.0;765.0;2.51;On;84380.0;84330.0;1728;40.47;No Fault;98140.0;1.54;46;1.51;Yes;48.24;49.41;1.75;No Fault
75938;On;48.00;Off;96488.0;101330.0;83810.0;Not Low;501.0;765.0;2.51;On;84140.0;84020.0;1728;40.47;No Fault;95160.0;1.50;46;1.51;Yes;47.84;49.02;1.73;No Fault
75968;On;48.00;Off;95504.0;101330.0;83810.0;Not Low;501.0;765.0;2.51;On;83910.0;83720.0;1717;40.47;No Fault;92170.0;1.47;46;1.51;Yes;47.45;48.63;1.71;No Fault
76012;On;48.00;Off;94528.0;101330.0;83810.0;Not Low;500.5;765.0;2.51;On;83670.0;83410.0;1707;40.47;No Fault;89190.0;1.43;46;1.51;Yes;47.06;48.24;1.69;No Fault
76057;On;48.00;Off;93552.0;101330.0;83810.0;Not Low;500.5;765.0;2.51;On;83440.0;83110.0;1697;40.47;No Fault;86200.0;1.39;46;1.51;Yes;47.06;47.84;1.67;No Fault
76087;On;48.00;Off;92568.0;101330.0;83810.0;Not Low;500.5;765.0;2.50;On;83210.0;82800.0;1686;40.47;No Fault;85730.0;1.35;46;1.51;Yes;46.67;47.45;1.65;No Fault
76118;On;48.00;Off;91592.0;101330.0;83810.0;Not Low;500.5;765.0;2.50;On;82970.0;82490.0;1676;40.47;No Fault;85260.0;1.35;46;1.51;Yes;46.27;47.06;1.63;No Fault
76163;On;48.00;Off;90608.0;101330.0;83810.0;Not Low;500.0;765.0;2.50;On;82740.0;82190.0;1666;40.47;No Fault;84790.0;1.34;46;1.51;Yes;45.88;46.27;1.61;No Fault
76207;On;48.00;Off;89632.0;101330.0;83810.0;Not Low;500.0;765.0;2.50;On;82500.0;81880.0;1656;40.47;No Fault;84320.0;1.33;46;1.51;Yes;45.88;45.88;1.59;No Fault
76238;On;48.00;Off;88648.0;101330.0;83810.0;Not Low;500.0;765.0;2.50;On;82270.0;81580.0;1646;40.47;No Fault;83850.0;1.33;46;1.51;Yes;45.49;45.49;1.57;No Fault
76267;On;48.00;Off;87672.0;101330.0;83810.0;Not Low;500.0;765.0;2.50;On;82040.0;81270.0;1636;40.47;No Fault;83380.0;1.32;46;1.51;Yes;45.49;45.10;1.55;No Fault
76298;On;48.00;Off;86696.0;101330.0;83810.0;Not Low;500.0;765.0;2.49;On;81800.0;80960.0;1625;40.47;No Fault;82910.0;1.32;46;1.51;Yes;45.49;45.10;1.53;No Fault
76327;On;48.00;Off;85712.0;101330.0;83810.0;Not Low;499.5;765.0;2.49;On;81570.0;80660.0;1615;40.47;No Fault;82440.0;1.31;46;1.51;Yes;45.49;45.10;1.53;No Fault
76358;On;48.00;Off;84736.0;101330.0;83810.0;Not Low;499.5;765.0;2.49;On;81330.0;80350.0;1605;40.47;No Fault;81970.0;1.31;46;1.51;Yes;45.10;45.10;1.53;No Fault
76387;On;47.27;Off;83752.0;101330.0;83810.0;Not Low;499.5;765.0;2.49;On;81100.0;80050.0;1594;40.47;No Fault;81500.0;1.30;46;1.51;Yes;45.10;45.10;1.53;No Fault
76418;On;46.53;Off;82776.0;101330.0;83810.0;Not Low;499.5;765.0;2.49;On;80860.0;79740.0;1584;40.47;No Fault;81020.0;1.30;46;1.51;Yes;45.10;45.10;1.53;No Fault
76447;On;45.80;Off;82464.0;81980.0;80590.0;Not Low;499.0;765.0;2.49;On;80630.0;79440.0;1574;40.47;No Fault;80550.0;1.29;46;1.51;Yes;45.10;44.71;1.53;No Fault
76478;On;45.07;Off;82144.0;81980.0;80590.0;Not Low;499.0;765.0;2.48;On;80400.0;79130.0;1564;40.47;No Fault;80080.0;1.29;46;1.51;Yes;45.10;44.71;1.52;No Fault
76523;On;44.33;Off;81832.0;81980.0;80590.0;Not Low;499.0;765.0;2.48;On;80160.0;78820.0;1554;40.47;No Fault;79610.0;1.28;46;1.51;Yes;45.10;44.71;1.52;No Fault
76567;On;43.60;Off;81520.0;81980.0;80590.0;Not Low;495.5;765.0;2.48;On;79930.0;78520.0;1544;40.47;No Fault;79140.0;1.27;46;1.51;Yes;45.10;44.71;1.52;No Fault
76597;On;42.86;Off;81200.0;81980.0;80590.0;Not Low;491.5;765.0;2.48;On;79690.0;78210.0;1533;40.47;No Fault;78670.0;1.27;46;1.51;Yes;44.71;44.71;1.52;No Fault
76627;On;42.13;Off;80888.0;81980.0;80590.0;Not Low;488.0;765.0;2.47;On;79460.0;77910.0;1523;40.48;No Fault;78200.0;1.26;46;1.51;Yes;44.71;44.71;1.52;No Fault
76673;On;41.40;Off;80568.0;81980.0;80590.0;Not Low;484.5;765.0;2.45;On;79280.0;77600.0;1513;40.48;No Fault;77730.0;1.26;46;1.51;Yes;44.71;44.71;1.52;No Fault
76717;On;40.66;Off;80256.0;81980.0;80590.0;Not Low;481.0;765.0;2.44;On;79100.0;77490.0;1502;40.48;No Fault;77260.0;1.25;46;1.51;Yes;44.71;44.71;1.52;No Fault
76762;On;39.93;Off;79944.0;81980.0;80590.0;Not Low;477.0;765.0;2.42;On;78910.0;77380.0;1494;40.48;No Fault;76790.0;1.25;46;1.51;Yes;44.71;44.71;1.52;No Fault
76808;On;39.20;Off;79624.0;81980.0;80590.0;Not Low;473.5;765.0;2.41;On;78730.0;77270.0;1487;40.48;No Fault;76320.0;1.24;46;1.51;Yes;44.71;44.71;1.52;No Fault
76838;On;38.46;Off;79312.0;81980.0;80590.0;Not Low;470.0;765.0;2.40;On;78550.0;77170.0;1479;40.48;No Fault;75850.0;1.23;46;1.51;Yes;44.71;44.71;1.52;No Fault
76868;On;37.73;Off;79000.0;81980.0;80590.0;Not Low;466.5;765.0;2.38;On;78370.0;77060.0;1471;40.48;No Fault;75810.0;1.23;46;1.51;Yes;44.71;44.31;1.52;No Fault
76898;On;37.00;Off;78680.0;81980.0;80590.0;Not Low;462.5;765.0;2.37;On;78190.0;76950.0;1463;40.48;No Fault;75780.0;1.23;46;1.51;Yes;44.31;44.31;1.51;No Fault
76927;On;36.27;Off;78368.0;81980.0;80590.0;Not Low;459.0;765.0;2.36;On;78010.0;76840.0;1455;40.48;No Fault;75740.0;1.23;46;1.51;Yes;44.31;44.31;1.51;No Fault
76958;On;35.53;Off;78056.0;81980.0;80590.0;Not Low;455.5;765.0;2.34;On;77820.0;76730.0;1447;40.48;No Fault;75710.0;1.23;46;1.51;Yes;44.31;44.31;1.51;No Fault
76988;On;34.80;Off;77736.0;81980.0;80590.0;Not Low;451.5;765.0;2.33;On;77640.0;76620.0;1440;40.48;No Fault;75670.0;1.23;46;1.51;Yes;44.31;44.31;1.51;No Fault
77018;On;34.07;Off;77424.0;81980.0;80590.0;Not Low;448.0;765.0;2.31;On;77460.0;76510.0;1432;40.48;No Fault;75630.0;1.23;46;1.51;Yes;44.31;44.31;1.51;No Fault
77062;On;33.33;Off;77104.0;81980.0;80590.0;Not Low;444.5;765.0;2.30;On;77280.0;76410.0;1424;40.48;No Fault;75600.0;1.22;46;1.51;Yes;44.31;44.31;1.51;No Fault
77108;On;32.60;Off;76792.0;81980.0;80590.0;Not Low;441.0;765.0;2.29;On;77100.0;76300.0;1416;40.48;No Fault;75560.0;1.22;46;1.51;Yes;44.31;44.71;1.52;No Fault
77153;On;31.87;Off;76480.0;81980.0;80590.0;Not Low;437.0;765.0;2.27;On;76910.0;76190.0;1408;40.48;No Fault;75530.0;1.22;46;1.51;Yes;44.31;44.71;1.52;No Fault
77197;On;31.87;Off;76160.0;81980.0;80590.0;Not Low;433.5;765.0;2.26;On;76730.0;76080.0;1400;40.48;No Fault;75490.0;1.22;46;1.51;Yes;44.31;44.71;1.53;No Fault
77227;On;31.87;Off;75848.0;81980.0;80590.0;Not Low;430.0;765.0;2.25;On;76550.0;75970.0;1392;40.48;No Fault;75460.0;1.22;46;1.51;Yes;44.31;45.10;1.54;No Fault
77257;On;31.87;Off;75816.0;75850.0;75970.0;Not Low;426.5;765.0;2.23;On;76370.0;75860.0;1384;40.48;No Fault;75420.0;1.22;46;1.51;Yes;44.31;45.10;1.55;No Fault
77302;On;31.87;Off;75776.0;75850.0;75970.0;Not Low;422.5;765.0;2.22;On;76190.0;75750.0;1376;40.48;No Fault;75380.0;1.22;46;1.51;Yes;44.31;45.10;1.55;No Fault
77347;On;31.87;Off;75744.0;75850.0;75970.0;Not Low;419.0;765.0;2.21;On;76010.0;75640.0;1368;40.48;No Fault;75350.0;1.22;46;1.51;Yes;44.31;45.49;1.56;No Fault
77377;On;31.87;Off;75704.0;75850.0;75970.0;Not Low;419.0;765.0;2.19;On;75820.0;75540.0;1360;40.48;No Fault;75310.0;1.22;46;1.51;Yes;44.31;45.49;1.57;No Fault
77407;On;31.87;Off;75672.0;75850.0;75970.0;Not Low;419.0;765.0;2.18;On;75640.0;75430.0;1353;40.48;No Fault;75280.0;1.22;46;1.51;Yes;43.92;45.49;1.58;No Fault
77438;On;31.87;Off;75632.0;75850.0;75970.0;Not Low;419.0;765.0;2.18;On;75460.0;75320.0;1345;40.48;No Fault;75240.0;1.22;46;1.51;Yes;43.92;45.49;1.59;No Fault
77468;On;31.87;Off;75600.0;75850.0;75970.0;Not Low;419.5;765.0;2.18;On;75460.0;75210.0;1337;40.48;No Fault;75200.0;1.22;46;1.51;Yes;43.92;45.88;1.59;No Fault
77498;On;31.87;Off;75560.0;75850.0;75970.0;Not Low;419.5;765.0;2.18;On;75460.0;74930.0;1329;40.48;No Fault;75170.0;1.22;46;1.51;Yes;43.92;45.88;1.60;No Fault
77528;On;31.87;Off;75528.0;75850.0;75970.0;Not Low;419.5;765.0;2.18;On;75460.0;74660.0;1328;40.48;No Fault;75130.0;1.22;46;1.51;Yes;43.92;45.88;1.61;No Fault
77558;On;31.87;Off;75488.0;75850.0;75970.0;Not Low;419.5;765.0;2.18;On;75460.0;74380.0;1328;40.48;No Fault;75100.0;1.22;46;1.51;Yes;43.92;46.27;1.61;No Fault
77588;On;31.87;Off;75456.0;75850.0;75970.0;Not Low;419.5;765.0;2.18;On;75460.0;74100.0;1327;40.48;No Fault;75060.0;1.22;46;1.51;Yes;43.92;46.27;1.62;No Fault
77617;On;31.87;Off;75416.0;75850.0;75970.0;Not Low;419.5;765.0;2.18;On;75460.0;73830.0;1327;40.48;No Fault;75100.0;1.22;46;1.51;Yes;43.92;46.27;1.63;No Fault
77662;On;31.87;Off;75384.0;75850.0;75970.0;Not Low;419.5;765.0;2.18;On;75460.0;73550.0;1326;40.48;No Fault;75150.0;1.22;46;1.51;Yes;43.92;46.67;1.64;No Fault
77708;On;31.87;Off;75344.0;75850.0;75970.0;Not Low;420.0;765.0;2.18;On;75460.0;73270.0;1326;40.48;No Fault;75190.0;1.22;46;1.51;Yes;43.92;46.67;1.64;No Fault
77767;On;31.87;Off;75312.0;75850.0;75970.0;Not Low;420.0;765.0;2.18;On;75460.0;73000.0;1325;40.48;No Fault;75230.0;1.22;46;1.51;Yes;43.92;46.67;1.65;No Fault
77798;On;31.87;Off;75272.0;75850.0;75970.0;Not Low;420.0;765.0;2.18;On;75460.0;72720.0;1324;40.48;No Fault;75270.0;1.22;46;1.51;Yes;43.92;47.06;1.66;No Fault
77828;On;31.87;Off;75240.0;75850.0;75970.0;Not Low;420.0;765.0;2.18;On;75460.0;72440.0;1324;40.48;No Fault;75320.0;1.22;46;1.51;Yes;43.92;47.06;1.67;No Fault
77858;On;31.87;Off;75200.0;75850.0;75970.0;Not Low;420.0;765.0;2.18;On;75460.0;72170.0;1323;40.48;No Fault;75360.0;1.22;46;1.51;Yes;43.92;47.45;1.68;No Fault
77888;On;31.87;Off;75168.0;75850.0;75970.0;Not Low;420.0;765.0;2.18;On;75460.0;71890.0;1322;40.48;No Fault;75400.0;1.22;46;1.51;Yes;43.92;47.84;1.69;No Fault
77918;On;31.87;Off;75128.0;75850.0;75970.0;Not Low;420.0;765.0;2.18;On;75460.0;71610.0;1322;40.48;No Fault;75440.0;1.22;46;1.51;Yes;43.92;47.84;1.70;No Fault
77962;On;31.87;Off;75096.0;75850.0;75970.0;Not Low;420.0;765.0;2.18;On;75460.0;71330.0;1321;40.48;No Fault;75490.0;1.22;46;1.51;Yes;43.92;48.24;1.71;No Fault
78008;On;31.87;Off;75056.0;75850.0;75970.0;Not Low;420.5;765.0;2.18;On;75460.0;71060.0;1321;40.48;No Fault;75530.0;1.22;46;1.51;Yes;43.53;48.63;1.72;No Fault
78038;On;31.87;Off;75136.0;75060.0;69320.0;Not Low;420.5;765.0;2.18;On;75460.0;70780.0;1320;40.48;No Fault;75570.0;1.23;46;1.51;Yes;43.53;49.02;1.73;No Fault
78083;On;31.87;Off;75216.0;75060.0;69320.0;Not Low;420.5;765.0;2.18;On;75460.0;70500.0;1320;40.48;No Fault;75620.0;1.23;46;1.51;Yes;43.53;49.41;1.75;No Fault
78127;On;31.87;Off;75296.0;75060.0;69320.0;Not Low;420.5;765.0;2.18;On;75460.0;70230.0;1319;40.48;No Fault;75660.0;1.23;46;1.50;Yes;43.53;49.80;1.76;No Fault
78158;On;31.87;Off;75376.0;75060.0;69320.0;Not Low;420.5;765.0;2.18;On;75460.0;69950.0;1318;40.48;No Fault;75700.0;1.23;46;1.50;Yes;43.53;49.80;1.77;No Fault
78188;On;31.87;Off;75456.0;75060.0;69320.0;Not Low;420.5;765.0;2.18;On;75460.0;69670.0;1318;40.48;No Fault;75740.0;1.23;46;1.50;Yes;43.53;50.20;1.79;No Fault
78218;On;31.87;Off;75528.0;75060.0;69320.0;Not Low;420.5;765.0;2.18;On;75460.0;69400.0;1317;40.48;No Fault;75790.0;1.23;46;1.50;Yes;43.53;50.59;1.80;No Fault
78247;On;31.87;Off;75608.0;75060.0;69320.0;Not Low;420.0;765.0;2.18;On;75530.0;69120.0;1316;40.48;No Fault;75830.0;1.23;46;1.50;Yes;43.53;50.98;1.81;No Fault
78277;On;31.87;Off;75688.0;75060.0;69320.0;Not Low;420.0;765.0;2.18;On;75600.0;69060.0;1316;40.48;No Fault;75870.0;1.23;46;1.50;Yes;43.53;51.37;1.82;No Fault
78308;On;31.87;Off;75768.0;75060.0;69320.0;Not Low;420.0;765.0;2.18;On;75680.0;69000.0;1316;40.48;No Fault;75910.0;1.23;46;1.50;Yes;43.53;51.37;1.83;No Fault
78337;On;31.87;Off;75848.0;75060.0;69320.0;Not Low;420.0;765.0;2.18;On;75750.0;68930.0;1315;40.48;No Fault;75960.0;1.23;46;1.50;Yes;43.53;51.76;1.84;No Fault
78368;On;31.87;Off;75928.0;75060.0;69320.0;Not Low;420.0;765.0;2.18;On;75820.0;68870.0;1314;40.48;No Fault;76000.0;1.23;46;1.50;Yes;43.14;52.16;1.86;No Fault
78398;On;31.87;Off;76008.0;75060.0;69320.0;Not Low;420.0;765.0;2.18;On;75890.0;68810.0;1314;40.48;No Fault;76050.0;1.23;46;1.50;Yes;43.14;52.55;1.87;No Fault
78442;On;31.87;Off;76088.0;75060.0;69320.0;Not Low;420.0;765.0;2.18;On;75960.0;68750.0;1314;40.48;No Fault;76110.0;1.23;46;1.50;Yes;43.14;52.94;1.88;No Fault
78487;On;31.87;Off;76168.0;75060.0;69320.0;Not Low;419.5;765.0;2.18;On;76030.0;68680.0;1313;40.48;No Fault;76160.0;1.23;46;1.50;Yes;43.14;53.33;1.89;No Fault
78518;On;31.87;Off;76248.0;75060.0;69320.0;Not Low;419.5;765.0;2.18;On;76110.0;68620.0;1312;40.48;No Fault;76220.0;1.23;46;1.50;Yes;43.14;53.33;1.91;No Fault
78548;On;31.87;Off;76328.0;75060.0;69320.0;Not Low;419.5;765.0;2.18;On;76180.0;68560.0;1312;40.48;No Fault;76270.0;1.24;46;1.50;Yes;43.14;53.73;1.92;No Fault
78578;On;31.87;Off;76400.0;75060.0;69320.0;Not Low;419.5;765.0;2.18;On;76250.0;68500.0;1311;40.48;No Fault;76320.0;1.24;46;1.50;Yes;43.14;54.12;1.93;No Fault
78608;On;31.87;Off;76480.0;75060.0;69320.0;Not Low;419.5;765.0;2.18;On;76320.0;68440.0;1311;40.48;No Fault;76380.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78637;On;31.87;Off;76560.0;75060.0;69320.0;Not Low;419.5;765.0;2.18;On;76390.0;68370.0;1310;40.48;No Fault;76430.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78668;On;31.87;Off;76640.0;75060.0;69320.0;Not Low;419.5;765.0;2.18;On;76470.0;68310.0;1310;40.48;No Fault;76490.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78712;On;31.87;Off;76720.0;75060.0;69320.0;Not Low;419.5;765.0;2.18;On;76540.0;68250.0;1309;40.48;No Fault;76540.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78758;On;31.87;Off;76800.0;75060.0;69320.0;Not Low;419.0;765.0;2.18;On;76610.0;68190.0;1309;40.48;No Fault;76600.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78788;On;31.87;Off;76704.0;76800.0;68350.0;Not Low;419.0;765.0;2.18;On;76680.0;68120.0;1308;40.48;No Fault;76650.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78819;On;31.87;Off;76608.0;76800.0;68350.0;Not Low;419.0;765.0;2.18;On;76750.0;68060.0;1308;40.48;No Fault;76700.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78862;On;31.87;Off;76504.0;76800.0;68350.0;Not Low;419.0;765.0;2.18;On;76820.0;68000.0;1307;40.48;No Fault;76760.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78908;On;31.87;Off;76408.0;76800.0;68350.0;Not Low;419.0;765.0;2.18;On;76900.0;67940.0;1306;40.48;No Fault;76810.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78937;On;31.87;Off;76312.0;76800.0;68350.0;Not Low;418.5;765.0;2.18;On;76970.0;67870.0;1306;40.48;No Fault;76870.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78968;On;31.87;Off;76216.0;76800.0;68350.0;Not Low;418.5;765.0;2.18;On;77040.0;67810.0;1306;40.48;No Fault;76920.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
78997;On;31.87;Off;76120.0;76800.0;68350.0;Not Low;418.0;765.0;2.18;On;77330.0;67750.0;1305;40.48;No Fault;76970.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
79028;On;31.87;Off;76024.0;76800.0;68350.0;Not Low;418.0;765.0;2.18;On;77620.0;68430.0;1304;40.48;No Fault;77030.0;1.24;46;1.50;Yes;43.14;54.12;1.94;No Fault
79057;On;31.87;Off;75920.0;76800.0;68350.0;Not Low;417.5;765.0;2.18;On;77910.0;69120.0;1305;40.48;No Fault;77080.0;1.25;46;1.50;Yes;43.14;54.12;1.94;No Fault
79088;On;31.87;Off;75824.0;76800.0;68350.0;Not Low;417.5;765.0;2.18;On;78200.0;69800.0;1306;40.48;No Fault;77140.0;1.25;46;1.50;Yes;43.14;54.12;1.94;No Fault
79147;On;31.87;Off;75728.0;76800.0;68350.0;Not Low;417.0;765.0;2.18;On;78490.0;70480.0;1307;40.48;No Fault;77190.0;1.25;46;1.50;Yes;43.14;54.12;1.94;No Fault
79177;On;31.87;Off;75632.0;76800.0;68350.0;Not Low;417.0;765.0;2.17;On;78780.0;71170.0;1308;40.48;No Fault;77380.0;1.25;46;1.50;Yes;43.14;54.12;1.94;No Fault
79208;On;31.87;Off;75536.0;76800.0;68350.0;Not Low;416.5;765.0;2.17;On;79070.0;71850.0;1309;40.48;No Fault;77580.0;1.25;46;1.50;Yes;43.14;54.12;1.93;No Fault
79238;On;31.87;Off;75432.0;76800.0;68350.0;Not Low;416.5;765.0;2.17;On;79360.0;72540.0;1310;40.48;No Fault;77770.0;1.25;46;1.50;Yes;43.14;54.12;1.93;No Fault
79268;On;31.87;Off;75336.0;76800.0;68350.0;Not Low;416.5;765.0;2.17;On;79650.0;73220.0;1310;40.48;No Fault;77960.0;1.26;46;1.50;Yes;43.14;54.12;1.93;No Fault
