time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa);RPM(1/min);FPM(%);FPM_STAT;FRP_ABS(kPa);FRP_V(V);FRT(°C);FRT_V(V);FUELMON_RDY;F_PCV(%);F_VCV(%);F_VCV_CUR(A);F_VCV_FLT
104964;On;31.87;Off;146952.0;147510.0;146550.0;Not Low;420.0;765.0;2.19;On;147620.0;147380.0;1198;40.45;No Fault;147850.0;2.12;46;1.49;No;58.43;42.35;1.45;No Fault
105010;On;31.87;Off;146968.0;147510.0;146550.0;Not Low;420.0;765.0;2.19;On;147570.0;147360.0;1198;40.45;No Fault;147810.0;2.12;46;1.49;No;58.43;42.35;1.45;No Fault
105040;On;31.87;Off;146984.0;147510.0;146550.0;Not Low;419.5;765.0;2.19;On;147530.0;147330.0;1198;40.45;No Fault;147770.0;2.12;46;1.49;No;58.43;42.35;1.45;No Fault
105100;On;31.87;Off;147008.0;147510.0;146550.0;Not Low;419.5;765.0;2.19;On;147490.0;147310.0;1198;40.45;No Fault;147740.0;2.12;46;1.49;No;58.43;42.35;1.45;No Fault
105145;On;31.87;Off;147024.0;147510.0;146550.0;Not Low;419.5;765.0;2.19;On;147440.0;147280.0;1198;40.45;No Fault;147700.0;2.12;46;1.49;No;58.43;42.35;1.46;No Fault
105190;On;31.87;Off;147048.0;147510.0;146550.0;Not Low;419.0;765.0;2.19;On;147400.0;147260.0;1198;40.45;No Fault;147670.0;2.12;46;1.49;No;58.43;42.35;1.46;No Fault
105220;On;31.87;Off;147064.0;147510.0;146550.0;Not Low;419.0;765.0;2.19;On;147360.0;147230.0;1198;40.46;No Fault;147630.0;2.12;46;1.49;No;58.43;42.35;1.46;No Fault
105264;On;31.87;Off;147080.0;147510.0;146550.0;Not Low;419.0;765.0;2.19;On;147320.0;147210.0;1198;40.46;No Fault;147590.0;2.12;46;1.49;No;58.43;42.35;1.46;No Fault
105310;On;31.87;Off;147104.0;147510.0;146550.0;Not Low;418.5;765.0;2.19;On;147270.0;147180.0;1198;40.46;No Fault;147560.0;2.12;46;1.49;No;58.43;42.35;1.46;No Fault
105340;On;31.87;Off;147120.0;147510.0;146550.0;Not Low;418.5;765.0;2.19;On;147230.0;147160.0;1198;40.46;No Fault;147520.0;2.12;46;1.49;No;58.43;42.35;1.46;No Fault
105385;On;31.87;Off;147104.0;146320.0;147520.0;Not Low;418.5;765.0;2.19;On;147190.0;147130.0;1198;40.46;No Fault;147480.0;2.12;46;1.49;No;58.43;41.96;1.46;No Fault
105429;On;31.87;Off;147080.0;146320.0;147520.0;Not Low;418.0;765.0;2.19;On;147140.0;147110.0;1198;40.46;No Fault;147450.0;2.12;46;1.49;No;58.43;41.96;1.46;No Fault
105473;On;31.87;Off;147064.0;146320.0;147520.0;Not Low;418.0;765.0;2.19;On;147100.0;147080.0;1198;40.46;No Fault;147410.0;2.12;46;1.49;No;58.43;41.96;1.46;No Fault
105505;On;31.87;Off;147048.0;146320.0;147520.0;Not Low;418.5;765.0;2.19;On;147060.0;147060.0;1198;40.46;No Fault;147370.0;2.12;46;1.49;No;58.43;41.96;1.46;No Fault
105549;On;31.87;Off;147024.0;146320.0;147520.0;Not Low;418.5;765.0;2.19;On;147010.0;147030.0;1198;40.46;No Fault;147340.0;2.12;46;1.49;No;58.82;41.96;1.46;No Fault
105580;On;31.87;Off;147008.0;146320.0;147520.0;Not Low;419.0;765.0;2.19;On;146970.0;147010.0;1198;40.46;No Fault;147300.0;2.12;46;1.49;No;58.82;41.96;1.46;No Fault
105625;On;31.87;Off;146984.0;146320.0;147520.0;Not Low;419.0;765.0;2.19;On;146920.0;146980.0;1198;40.46;No Fault;147270.0;2.12;46;1.49;No;58.82;41.96;1.46;No Fault
105684;On;31.87;Off;146968.0;146320.0;147520.0;Not Low;419.5;765.0;2.19;On;146880.0;147000.0;1198;40.47;No Fault;147230.0;2.12;46;1.49;No;58.82;41.96;1.46;No Fault
105715;On;31.87;Off;146952.0;146320.0;147520.0;Not Low;419.5;765.0;2.18;On;146830.0;147020.0;1198;40.47;No Fault;147190.0;2.12;46;1.49;No;58.82;41.96;1.46;No Fault
105745;On;31.87;Off;146928.0;146320.0;147520.0;Not Low;420.0;765.0;2.18;On;146780.0;147030.0;1198;40.47;No Fault;147160.0;2.12;46;1.49;No;58.82;41.96;1.46;No Fault
105774;On;31.87;Off;146912.0;146320.0;147520.0;Not Low;420.0;765.0;2.18;On;146730.0;147050.0;1198;40.47;No Fault;147120.0;2.12;46;1.49;No;58.82;41.96;1.46;No Fault
105805;On;31.87;Off;146896.0;146320.0;147520.0;Not Low;420.5;765.0;2.18;On;146690.0;147070.0;1198;40.47;No Fault;147080.0;2.12;46;1.49;No;58.82;41.57;1.46;No Fault
105835;On;31.87;Off;146872.0;146320.0;147520.0;Not Low;420.5;765.0;2.18;On;146640.0;147090.0;1197;40.46;No Fault;147050.0;2.12;46;1.49;No;58.82;41.57;1.46;No Fault
105865;On;31.87;Off;146856.0;146320.0;147520.0;Not Low;421.0;765.0;2.18;On;146590.0;147110.0;1197;40.46;No Fault;147010.0;2.11;46;1.49;No;58.82;41.57;1.46;No Fault
105895;On;31.87;Off;146840.0;146320.0;147520.0;Not Low;421.5;765.0;2.18;On;146540.0;147130.0;1196;40.46;No Fault;146970.0;2.11;46;1.49;No;58.82;41.57;1.46;No Fault
105925;On;31.87;Off;146816.0;146320.0;147520.0;Not Low;421.5;765.0;2.17;On;146500.0;147140.0;1196;40.46;No Fault;146940.0;2.11;46;1.49;No;58.82;41.57;1.46;No Fault
105955;On;31.87;Off;146800.0;146320.0;147520.0;Not Low;422.0;765.0;2.17;On;146450.0;147160.0;1196;40.46;No Fault;146900.0;2.11;46;1.49;No;58.82;41.57;1.46;No Fault
105999;On;31.87;Off;146776.0;146320.0;147520.0;Not Low;422.0;765.0;2.17;On;146400.0;147180.0;1196;40.46;No Fault;146870.0;2.11;46;1.49;No;58.82;41.57;1.46;No Fault
106045;On;31.87;Off;146760.0;146320.0;147520.0;Not Low;422.5;765.0;2.17;On;146360.0;147200.0;1196;40.46;No Fault;146830.0;2.11;46;1.49;No;58.82;41.57;1.45;No Fault
106075;On;31.87;Off;146744.0;146320.0;147520.0;Not Low;422.5;765.0;2.17;On;146310.0;147220.0;1195;40.46;No Fault;146790.0;2.11;46;1.49;No;58.82;41.57;1.45;No Fault
106119;On;31.87;Off;146720.0;146320.0;147520.0;Not Low;423.0;765.0;2.17;On;146260.0;147230.0;1195;40.46;No Fault;146760.0;2.11;46;1.49;No;58.82;41.57;1.45;No Fault
106165;On;31.87;Off;146704.0;146320.0;147520.0;Not Low;423.0;765.0;2.17;On;146210.0;147250.0;1195;40.46;No Fault;146720.0;2.10;46;1.49;No;58.82;41.57;1.44;No Fault
106195;On;31.87;Off;146688.0;147510.0;146890.0;Not Low;423.5;765.0;2.17;On;146170.0;147270.0;1194;40.46;No Fault;146680.0;2.10;46;1.49;No;58.82;41.18;1.43;No Fault
106240;On;31.87;Off;146672.0;147510.0;146890.0;Not Low;423.5;765.0;2.16;On;146120.0;147290.0;1194;40.46;No Fault;146650.0;2.10;46;1.49;No;58.82;41.18;1.43;No Fault
106299;On;31.87;Off;146648.0;147510.0;146890.0;Not Low;424.0;765.0;2.16;On;146070.0;147310.0;1194;40.46;No Fault;146610.0;2.10;46;1.49;No;58.82;41.18;1.43;No Fault
106345;On;31.87;Off;146632.0;147510.0;146890.0;Not Low;423.5;765.0;2.16;On;146020.0;147330.0;1194;40.46;No Fault;146570.0;2.10;46;1.49;No;58.82;41.18;1.42;No Fault
106375;On;31.87;Off;146616.0;147510.0;146890.0;Not Low;423.5;765.0;2.16;On;145980.0;147340.0;1193;40.46;No Fault;146540.0;2.10;46;1.49;No;58.43;41.18;1.42;No Fault
106403;On;31.87;Off;146600.0;147510.0;146890.0;Not Low;423.0;765.0;2.16;On;145930.0;147360.0;1193;40.46;No Fault;146500.0;2.10;46;1.49;No;58.43;41.18;1.41;No Fault
106449;On;31.87;Off;146584.0;147510.0;146890.0;Not Low;423.0;765.0;2.16;On;146000.0;147380.0;1193;40.46;No Fault;146470.0;2.09;46;1.49;No;58.43;41.18;1.41;No Fault
106480;On;31.87;Off;146568.0;147510.0;146890.0;Not Low;422.5;765.0;2.16;On;146060.0;147390.0;1192;40.46;No Fault;146430.0;2.09;46;1.49;No;58.43;41.18;1.40;No Fault
106510;On;31.87;Off;146544.0;147510.0;146890.0;Not Low;422.0;765.0;2.16;On;146130.0;147410.0;1193;40.46;No Fault;146390.0;2.09;46;1.49;No;58.43;41.18;1.40;No Fault
106540;On;31.87;Off;146528.0;147510.0;146890.0;Not Low;422.0;765.0;2.16;On;146190.0;147420.0;1193;40.46;No Fault;146360.0;2.09;46;1.49;No;58.43;41.18;1.39;No Fault
106570;On;31.87;Off;146512.0;147510.0;146890.0;Not Low;421.5;765.0;2.17;On;146260.0;147440.0;1193;40.46;No Fault;146320.0;2.09;46;1.49;No;58.43;41.18;1.39;No Fault
106600;On;31.87;Off;146496.0;147510.0;146890.0;Not Low;421.5;765.0;2.17;On;146330.0;147450.0;1193;40.46;No Fault;146390.0;2.09;46;1.49;No;58.43;40.78;1.39;No Fault
106645;On;31.87;Off;146480.0;147510.0;146890.0;Not Low;421.0;765.0;2.17;On;146390.0;147460.0;1194;40.46;No Fault;146470.0;2.09;46;1.49;No;58.43;40.78;1.38;No Fault
106675;On;31.87;Off;146456.0;147510.0;146890.0;Not Low;421.0;765.0;2.17;On;146460.0;147480.0;1194;40.46;No Fault;146540.0;2.09;46;1.49;No;58.43;40.78;1.38;No Fault
106705;On;31.87;Off;146440.0;147510.0;146890.0;Not Low;420.5;765.0;2.17;On;146520.0;147490.0;1194;40.46;No Fault;146610.0;2.09;46;1.49;No;58.43;40.78;1.37;No Fault
106748;On;31.87;Off;146424.0;147510.0;146890.0;Not Low;420.0;765.0;2.17;On;146590.0;147510.0;1194;40.46;No Fault;146680.0;2.09;46;1.49;No;58.43;40.78;1.37;No Fault
106792;On;31.87;Off;146408.0;147510.0;146890.0;Not Low;420.0;765.0;2.17;On;146650.0;147520.0;1194;40.46;No Fault;146760.0;2.09;46;1.49;No;58.43;40.78;1.36;No Fault
106825;On;31.87;Off;146392.0;147510.0;146890.0;Not Low;419.5;765.0;2.17;On;146720.0;147530.0;1194;40.46;No Fault;146830.0;2.09;46;1.49;No;58.43;40.78;1.36;No Fault
106869;On;31.87;Off;146376.0;147510.0;146890.0;Not Low;419.5;765.0;2.17;On;146790.0;147550.0;1194;40.46;No Fault;146900.0;2.09;46;1.49;No;58.43;40.78;1.36;No Fault
106900;On;31.87;Off;146352.0;147510.0;146890.0;Not Low;419.0;765.0;2.17;On;146850.0;147560.0;1195;40.46;No Fault;146970.0;2.09;46;1.49;No;58.43;40.78;1.36;No Fault
106959;On;31.87;Off;146336.0;147510.0;146890.0;Not Low;418.5;765.0;2.18;On;146920.0;147580.0;1195;40.46;No Fault;147050.0;2.09;46;1.49;No;58.43;41.18;1.37;No Fault
106990;On;31.87;Off;146320.0;147510.0;146890.0;Not Low;418.5;765.0;2.18;On;146980.0;147590.0;1195;40.46;No Fault;147120.0;2.09;46;1.49;No;58.43;41.18;1.37;No Fault
107020;On;31.87;Off;146408.0;147120.0;146880.0;Not Low;418.0;765.0;2.18;On;147050.0;147610.0;1195;40.46;No Fault;147190.0;2.10;46;1.49;No;58.43;41.18;1.37;No Fault
107065;On;31.87;Off;146488.0;147120.0;146880.0;Not Low;418.0;765.0;2.18;On;147120.0;147620.0;1196;40.46;No Fault;147270.0;2.10;46;1.49;No;58.43;41.18;1.37;No Fault
107095;On;31.87;Off;146576.0;147120.0;146880.0;Not Low;417.5;765.0;2.18;On;147180.0;147630.0;1196;40.46;No Fault;147340.0;2.10;46;1.49;No;58.43;41.18;1.38;No Fault
107125;On;31.87;Off;146656.0;147120.0;146880.0;Not Low;417.5;765.0;2.18;On;147250.0;147650.0;1196;40.46;No Fault;147410.0;2.10;46;1.49;No;58.43;41.18;1.38;No Fault
107169;On;31.87;Off;146744.0;147120.0;146880.0;Not Low;417.5;765.0;2.18;On;147310.0;147660.0;1196;40.46;No Fault;147480.0;2.10;46;1.49;No;58.43;41.18;1.38;No Fault
107213;On;31.87;Off;146824.0;147120.0;146880.0;Not Low;417.0;765.0;2.18;On;147380.0;147680.0;1196;40.46;No Fault;147560.0;2.10;46;1.49;No;58.43;41.57;1.38;No Fault
107259;On;31.87;Off;146912.0;147120.0;146880.0;Not Low;417.0;765.0;2.18;On;147420.0;147690.0;1196;40.46;No Fault;147630.0;2.10;46;1.49;No;58.43;41.57;1.38;No Fault
107290;On;31.87;Off;146992.0;147120.0;146880.0;Not Low;417.0;765.0;2.18;On;147460.0;147730.0;1196;40.46;No Fault;147700.0;2.10;46;1.49;No;58.43;41.57;1.38;No Fault
107320;On;31.87;Off;147080.0;147120.0;146880.0;Not Low;417.0;765.0;2.18;On;147510.0;147760.0;1196;40.46;No Fault;147770.0;2.10;46;1.49;No;58.43;41.57;1.39;No Fault
107364;On;31.87;Off;147160.0;147120.0;146880.0;Not Low;416.5;765.0;2.18;On;147550.0;147800.0;1196;40.46;No Fault;147850.0;2.10;46;1.49;No;58.43;41.57;1.39;No Fault
107408;On;31.87;Off;147248.0;147120.0;146880.0;Not Low;416.5;765.0;2.19;On;147590.0;147830.0;1196;40.46;No Fault;147920.0;2.10;46;1.49;No;58.43;41.57;1.39;No Fault
107440;On;31.87;Off;147336.0;147120.0;146880.0;Not Low;416.5;765.0;2.19;On;147630.0;147870.0;1196;40.46;No Fault;147950.0;2.10;46;1.49;No;58.43;41.57;1.39;No Fault
107470;On;31.87;Off;147416.0;147120.0;146880.0;Not Low;416.5;765.0;2.19;On;147680.0;147900.0;1196;40.46;No Fault;147980.0;2.10;46;1.49;No;58.43;41.57;1.39;No Fault
107500;On;31.87;Off;147504.0;147120.0;146880.0;Not Low;416.0;765.0;2.19;On;147720.0;147940.0;1196;40.46;No Fault;148010.0;2.11;46;1.49;No;58.43;41.96;1.39;No Fault
107530;On;31.87;Off;147584.0;147120.0;146880.0;Not Low;416.0;765.0;2.19;On;147760.0;147970.0;1196;40.46;No Fault;148040.0;2.11;46;1.49;No;58.43;41.96;1.40;No Fault
107560;On;31.87;Off;147672.0;147120.0;146880.0;Not Low;416.0;765.0;2.19;On;147800.0;148010.0;1196;40.46;No Fault;148070.0;2.11;46;1.49;No;58.43;41.96;1.40;No Fault
107590;On;31.87;Off;147752.0;147120.0;146880.0;Not Low;416.0;765.0;2.19;On;147840.0;148040.0;1196;40.46;No Fault;148100.0;2.11;46;1.49;No;58.43;41.96;1.40;No Fault
107620;On;31.87;Off;147840.0;147120.0;146880.0;Not Low;416.0;765.0;2.19;On;147890.0;148080.0;1196;40.46;No Fault;148130.0;2.11;46;1.49;No;58.43;41.96;1.40;No Fault
107665;On;31.87;Off;147920.0;147120.0;146880.0;Not Low;415.5;765.0;2.19;On;147930.0;148110.0;1196;40.46;No Fault;148160.0;2.11;46;1.49;No;58.43;41.96;1.40;No Fault
107708;On;31.87;Off;148008.0;147120.0;146880.0;Not Low;415.5;765.0;2.19;On;147970.0;148150.0;1196;40.46;No Fault;148190.0;2.11;46;1.49;No;58.43;41.96;1.40;No Fault
107740;On;31.87;Off;148088.0;147120.0;146880.0;Not Low;415.5;765.0;2.19;On;148010.0;148180.0;1196;40.46;No Fault;148220.0;2.11;46;1.49;No;58.43;42.35;1.40;No Fault
107770;On;31.87;Off;148176.0;147120.0;146880.0;Not Low;415.5;765.0;2.19;On;148060.0;148220.0;1196;40.46;No Fault;148250.0;2.12;46;1.49;No;58.43;42.35;1.40;No Fault
107815;On;31.87;Off;148184.0;147920.0;148930.0;Not Low;415.0;765.0;2.19;On;148100.0;148250.0;1196;40.46;No Fault;148270.0;2.12;46;1.49;No;58.43;42.35;1.40;No Fault
107875;On;31.87;Off;148184.0;147920.0;148930.0;Not Low;415.0;765.0;2.19;On;148140.0;148290.0;1196;40.46;No Fault;148300.0;2.12;46;1.49;No;58.43;42.35;1.40;No Fault
107920;On;31.87;Off;148192.0;147920.0;148930.0;Not Low;415.0;765.0;2.19;On;148180.0;148320.0;1196;40.46;No Fault;148330.0;2.12;46;1.49;No;58.43;42.35;1.40;No Fault
107980;On;31.87;Off;148200.0;147920.0;148930.0;Not Low;415.0;765.0;2.19;On;148230.0;148360.0;1196;40.46;No Fault;148360.0;2.12;46;1.49;No;58.43;42.35;1.40;No Fault
108010;On;31.87;Off;148208.0;147920.0;148930.0;Not Low;415.5;765.0;2.20;On;148270.0;148390.0;1196;40.46;No Fault;148390.0;2.12;46;1.49;No;58.82;42.35;1.40;No Fault
108054;On;31.87;Off;148208.0;147920.0;148930.0;Not Low;415.5;765.0;2.19;On;148310.0;148430.0;1196;40.47;No Fault;148420.0;2.12;46;1.49;No;58.82;42.75;1.40;No Fault
108085;On;31.87;Off;148216.0;147920.0;148930.0;Not Low;415.5;765.0;2.19;On;148340.0;148460.0;1196;40.47;No Fault;148450.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108115;On;31.87;Off;148224.0;147920.0;148930.0;Not Low;416.0;765.0;2.19;On;148370.0;148460.0;1196;40.47;No Fault;148480.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108145;On;31.87;Off;148232.0;147920.0;148930.0;Not Low;416.0;765.0;2.19;On;148400.0;148450.0;1196;40.47;No Fault;148510.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108175;On;31.87;Off;148232.0;147920.0;148930.0;Not Low;416.0;765.0;2.19;On;148430.0;148450.0;1196;40.47;No Fault;148540.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108205;On;31.87;Off;148240.0;147920.0;148930.0;Not Low;416.5;765.0;2.19;On;148460.0;148450.0;1196;40.47;No Fault;148570.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108235;On;31.87;Off;148248.0;147920.0;148930.0;Not Low;416.5;765.0;2.19;On;148490.0;148450.0;1196;40.47;No Fault;148570.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108265;On;31.87;Off;148248.0;147920.0;148930.0;Not Low;416.5;765.0;2.19;On;148520.0;148440.0;1196;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108325;On;31.87;Off;148256.0;147920.0;148930.0;Not Low;416.5;765.0;2.18;On;148550.0;148440.0;1195;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;43.14;1.40;No Fault
108369;On;31.87;Off;148264.0;147920.0;148930.0;Not Low;417.0;765.0;2.18;On;148580.0;148440.0;1195;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;43.14;1.40;No Fault
108414;On;31.87;Off;148272.0;147920.0;148930.0;Not Low;417.0;765.0;2.18;On;148610.0;148440.0;1195;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;43.14;1.40;No Fault
108445;On;31.87;Off;148272.0;147920.0;148930.0;Not Low;417.0;765.0;2.18;On;148640.0;148430.0;1195;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;43.14;1.40;No Fault
108475;On;31.87;Off;148280.0;147920.0;148930.0;Not Low;417.5;765.0;2.18;On;148680.0;148430.0;1194;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;43.14;1.40;No Fault
108505;On;31.87;Off;148288.0;147920.0;148930.0;Not Low;417.5;765.0;2.18;On;148710.0;148430.0;1194;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108535;On;31.87;Off;148296.0;147920.0;148930.0;Not Low;417.5;765.0;2.18;On;148740.0;148420.0;1194;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108565;On;31.87;Off;148296.0;147920.0;148930.0;Not Low;418.0;765.0;2.18;On;148770.0;148420.0;1194;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;42.75;1.40;No Fault
108595;On;31.87;Off;148304.0;147920.0;148930.0;Not Low;418.0;765.0;2.18;On;148800.0;148420.0;1194;40.46;No Fault;148570.0;2.13;46;1.49;No;58.82;42.35;1.40;No Fault
108640;On;31.87;Off;148360.0;148310.0;147890.0;Not Low;418.0;765.0;2.17;On;148830.0;148420.0;1194;40.46;No Fault;148570.0;2.12;47;1.49;No;58.82;42.35;1.40;No Fault
108686;On;31.87;Off;148416.0;148310.0;147890.0;Not Low;418.5;765.0;2.17;On;148860.0;148410.0;1193;40.46;No Fault;148570.0;2.12;47;1.49;No;58.82;42.35;1.40;No Fault
108715;On;31.87;Off;148464.0;148310.0;147890.0;Not Low;418.5;765.0;2.17;On;148890.0;148410.0;1193;40.46;No Fault;148570.0;2.12;47;1.49;No;58.82;41.96;1.40;No Fault
108745;On;31.87;Off;148520.0;148310.0;147890.0;Not Low;418.5;765.0;2.17;On;148920.0;148410.0;1193;40.46;No Fault;148570.0;2.12;47;1.49;No;58.82;41.96;1.40;No Fault
108775;On;31.87;Off;148576.0;148310.0;147890.0;Not Low;418.5;765.0;2.17;On;148950.0;148410.0;1192;40.46;No Fault;148570.0;2.12;47;1.49;No;58.43;41.96;1.40;No Fault
108805;On;31.87;Off;148632.0;148310.0;147890.0;Not Low;418.5;765.0;2.17;On;148980.0;148400.0;1192;40.46;No Fault;148570.0;2.12;47;1.49;No;58.43;41.96;1.40;No Fault
108835;On;31.87;Off;148680.0;148310.0;147890.0;Not Low;418.5;765.0;2.17;On;149000.0;148400.0;1192;40.46;No Fault;148570.0;2.12;47;1.49;No;58.43;41.57;1.40;No Fault
108865;On;31.87;Off;148736.0;148310.0;147890.0;Not Low;418.5;765.0;2.17;On;149030.0;148460.0;1192;40.46;No Fault;148570.0;2.12;47;1.49;No;58.43;41.57;1.40;No Fault
108895;On;31.87;Off;148792.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149050.0;148510.0;1192;40.46;No Fault;148570.0;2.12;47;1.49;No;58.43;41.57;1.40;No Fault
108925;On;31.87;Off;148848.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149070.0;148570.0;1192;40.46;No Fault;148570.0;2.12;47;1.49;No;58.43;41.18;1.40;No Fault
108955;On;31.87;Off;148904.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149100.0;148620.0;1192;40.46;No Fault;148570.0;2.12;47;1.49;No;58.43;41.18;1.40;No Fault
108999;On;31.87;Off;148952.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149120.0;148680.0;1193;40.46;No Fault;148630.0;2.12;47;1.49;No;58.43;41.18;1.40;No Fault
109030;On;31.87;Off;149008.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149150.0;148730.0;1193;40.45;No Fault;148690.0;2.12;47;1.49;No;58.43;40.78;1.40;No Fault
109060;On;31.87;Off;149064.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149170.0;148790.0;1193;40.45;No Fault;148750.0;2.12;47;1.49;No;58.43;40.78;1.40;No Fault
109090;On;31.87;Off;149120.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149190.0;148840.0;1193;40.45;No Fault;148810.0;2.12;47;1.49;No;58.43;40.78;1.40;No Fault
109120;On;31.87;Off;149168.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149220.0;148900.0;1193;40.45;No Fault;148870.0;2.12;47;1.49;No;58.43;40.39;1.40;No Fault
109165;On;31.87;Off;149224.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149240.0;148950.0;1194;40.45;No Fault;148930.0;2.12;47;1.49;No;58.43;40.39;1.40;No Fault
109195;On;31.87;Off;149280.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149260.0;149010.0;1194;40.45;No Fault;148990.0;2.12;47;1.49;No;58.43;40.39;1.40;No Fault
109225;On;31.87;Off;149336.0;148310.0;147890.0;Not Low;419.0;765.0;2.17;On;149290.0;149070.0;1194;40.45;No Fault;149050.0;2.13;47;1.49;No;58.43;40.39;1.40;No Fault
109255;On;31.87;Off;149384.0;148310.0;147890.0;Not Low;419.5;765.0;2.17;On;149310.0;149120.0;1194;40.45;No Fault;149110.0;2.13;47;1.49;No;58.43;40.39;1.40;No Fault
109285;On;31.87;Off;149440.0;148310.0;147890.0;Not Low;419.5;765.0;2.17;On;149330.0;149180.0;1194;40.45;No Fault;149170.0;2.13;47;1.49;No;58.43;40.39;1.40;No Fault
109315;On;31.87;Off;149496.0;148310.0;147890.0;Not Low;419.5;765.0;2.17;On;149360.0;149230.0;1194;40.45;No Fault;149230.0;2.13;47;1.49;No;58.43;40.39;1.39;No Fault
109345;On;31.87;Off;149584.0;149500.0;149150.0;Not Low;419.5;765.0;2.17;On;149380.0;149290.0;1194;40.45;No Fault;149300.0;2.13;47;1.49;No;58.43;40.39;1.39;No Fault
109375;On;31.87;Off;149664.0;149500.0;149150.0;Not Low;419.5;765.0;2.17;On;149410.0;149340.0;1194;40.45;No Fault;149360.0;2.13;47;1.49;No;58.43;40.39;1.39;No Fault
109404;On;31.87;Off;149752.0;149500.0;149150.0;Not Low;419.5;765.0;2.17;On;149430.0;149400.0;1195;40.45;No Fault;149420.0;2.13;47;1.49;No;58.43;40.39;1.39;No Fault
109433;On;31.87;Off;149832.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149450.0;149450.0;1195;40.45;No Fault;149480.0;2.13;47;1.49;No;58.43;40.39;1.39;No Fault
109465;On;31.87;Off;149920.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149480.0;149510.0;1195;40.45;No Fault;149540.0;2.13;47;1.49;No;58.82;40.39;1.39;No Fault
109495;On;31.87;Off;150008.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149500.0;149560.0;1195;40.45;No Fault;149600.0;2.14;47;1.49;No;58.82;40.39;1.38;No Fault
109525;On;31.87;Off;150088.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149490.0;149620.0;1195;40.45;No Fault;149660.0;2.14;47;1.49;No;58.82;40.39;1.38;No Fault
109555;On;31.87;Off;150176.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149490.0;149620.0;1196;40.45;No Fault;149720.0;2.14;47;1.49;No;58.82;40.39;1.38;No Fault
109585;On;31.87;Off;150256.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149480.0;149620.0;1196;40.45;No Fault;149780.0;2.14;47;1.49;No;58.82;40.39;1.38;No Fault
109615;On;31.87;Off;150344.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149480.0;149620.0;1196;40.45;No Fault;149840.0;2.14;47;1.49;No;58.82;40.39;1.38;No Fault
109645;On;31.87;Off;150424.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149470.0;149630.0;1196;40.45;No Fault;149900.0;2.14;47;1.49;No;58.82;40.39;1.38;No Fault
109675;On;31.87;Off;150512.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149460.0;149630.0;1196;40.45;No Fault;149850.0;2.14;47;1.49;No;58.82;40.39;1.38;No Fault
109705;On;31.87;Off;150600.0;149500.0;149150.0;Not Low;419.5;765.0;2.18;On;149460.0;149630.0;1196;40.45;No Fault;149790.0;2.14;47;1.49;No;58.82;40.39;1.37;No Fault
109735;On;31.87;Off;150680.0;149500.0;149150.0;Not Low;420.0;765.0;2.18;On;149450.0;149630.0;1196;40.45;No Fault;149740.0;2.14;47;1.49;No;58.82;40.39;1.37;No Fault
109765;On;31.87;Off;150768.0;149500.0;149150.0;Not Low;420.0;765.0;2.18;On;149450.0;149630.0;1196;40.45;No Fault;149690.0;2.14;47;1.49;No;58.82;40.39;1.37;No Fault
